,Unnamed: 0,session,text,audio,speaker_id,duration
211,211,F01-Session1-headMic-0116,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,/content/downloads/Torgo/F01/Session1/wav_headMic/0116.wav,F01,9.807
212,212,F01-Session1-headMic-0117,FEED,/content/downloads/Torgo/F01/Session1/wav_headMic/0117.wav,F01,1.832625
213,213,F01-Session1-headMic-0118,KNEW,/content/downloads/Torgo/F01/Session1/wav_headMic/0118.wav,F01,1.78325
214,214,F01-Session1-headMic-0119,RAIN,/content/downloads/Torgo/F01/Session1/wav_headMic/0119.wav,F01,1.832625
215,215,F01-Session1-headMic-0121,PARK,/content/downloads/Torgo/F01/Session1/wav_headMic/0121.wav,F01,1.832625
216,216,F01-Session1-headMic-0122,TIP,/content/downloads/Torgo/F01/Session1/wav_headMic/0122.wav,F01,1.8821875
217,217,F01-Session1-headMic-0123,DOWN,/content/downloads/Torgo/F01/Session1/wav_headMic/0123.wav,F01,1.6840625
218,218,F01-Session1-headMic-0124,GADGET,/content/downloads/Torgo/F01/Session1/wav_headMic/0124.wav,F01,2.3279375
219,219,F01-Session1-headMic-0125,STORE,/content/downloads/Torgo/F01/Session1/wav_headMic/0125.wav,F01,2.3279375
220,220,F01-Session1-headMic-0126,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/F01/Session1/wav_headMic/0126.wav,F01,6.2408125
221,221,F01-Session1-headMic-0128,STORM,/content/downloads/Torgo/F01/Session1/wav_headMic/0128.wav,F01,2.2784375
223,223,F01-Session1-headMic-0130,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,/content/downloads/Torgo/F01/Session1/wav_headMic/0130.wav,F01,5.7455625
224,224,F01-Session1-headMic-0131,TORN,/content/downloads/Torgo/F01/Session1/wav_headMic/0131.wav,F01,1.6345
225,225,F01-Session1-headMic-0132,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/F01/Session1/wav_headMic/0132.wav,F01,9.163125
226,226,F01-Session1-headMic-0133,TRAIT,/content/downloads/Torgo/F01/Session1/wav_headMic/0133.wav,F01,1.2383125
227,227,F01-Session1-headMic-0134,YES,/content/downloads/Torgo/F01/Session1/wav_headMic/0134.wav,F01,1.98125
228,228,F03-Session1-arrayMic-0005,BETA,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0005.wav,F03,1.65
229,229,F03-Session1-arrayMic-0006,STUBBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0006.wav,F03,1.2
230,230,F03-Session1-arrayMic-0007,STUBBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0007.wav,F03,1.5
231,231,F03-Session1-arrayMic-0008,TRACE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0008.wav,F03,1.65
232,232,F03-Session1-arrayMic-0009,GOAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0009.wav,F03,3
233,233,F03-Session1-arrayMic-0010,FORM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0010.wav,F03,2.1
234,234,F03-Session1-arrayMic-0011,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0011.wav,F03,7.8
235,235,F03-Session1-arrayMic-0012,WELL HE IS NEARLY NINETY-THREE YEARS OLD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0012.wav,F03,4.8
236,236,F03-Session1-arrayMic-0013,KNEW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0013.wav,F03,1.8
237,237,F03-Session1-arrayMic-0014,SIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0014.wav,F03,3.6
238,238,F03-Session1-arrayMic-0015,ALPHA,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0015.wav,F03,1.5
239,239,F03-Session1-arrayMic-0016,SWARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0016.wav,F03,2.4
240,240,F03-Session1-arrayMic-0017,JACKET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0017.wav,F03,1.95
241,241,F03-Session1-arrayMic-0018,RATE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0018.wav,F03,1.5
242,242,F03-Session1-arrayMic-0021,TRADE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0021.wav,F03,1.5
243,243,F03-Session1-arrayMic-0022,FOR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0022.wav,F03,1.65
244,244,F03-Session1-arrayMic-0024,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR LITTLE ORGAN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0024.wav,F03,11.4
245,245,F03-Session1-arrayMic-0025,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0025.wav,F03,11.25
246,246,F03-Session1-arrayMic-0026,GROW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0026.wav,F03,1.5
247,247,F03-Session1-arrayMic-0027,KNOW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0027.wav,F03,1.35
248,248,F03-Session1-arrayMic-0028,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0028.wav,F03,7.35
249,249,F03-Session1-arrayMic-0030,EXCEPT IN THE WINTER WHEN THE OZONE OR SNOW OR ICE PREVENTS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0030.wav,F03,8.55
250,250,F03-Session1-arrayMic-0031,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0031.wav,F03,9.75
251,251,F03-Session1-arrayMic-0032,FAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0032.wav,F03,1.5
252,252,F03-Session1-arrayMic-0033,WEED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0033.wav,F03,1.2
253,253,F03-Session1-arrayMic-0034,SPARK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0034.wav,F03,1.5
254,254,F03-Session1-arrayMic-0036,HAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0036.wav,F03,1.5
255,255,F03-Session1-arrayMic-0037,A LONG FLOWING BEARD CLINGS TO HIS CHIN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0037.wav,F03,6.6
256,256,F03-Session1-arrayMic-0038,AIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0038.wav,F03,1.35
257,257,F03-Session1-arrayMic-0039,CHAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0039.wav,F03,1.2
258,258,F03-Session1-arrayMic-0040,SIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0040.wav,F03,1.8
259,259,F03-Session1-arrayMic-0041,TWO,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0041.wav,F03,1.2
260,260,F03-Session1-arrayMic-0043,RIGHT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0043.wav,F03,1.35
261,261,F03-Session1-arrayMic-0044,SHEET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0044.wav,F03,1.05
262,262,F03-Session1-arrayMic-0045,SHIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0045.wav,F03,1.65
263,263,F03-Session1-arrayMic-0046,BAG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0046.wav,F03,2.25
264,264,F03-Session1-arrayMic-0047,BUG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0047.wav,F03,2.25
265,265,F03-Session1-arrayMic-0048,PARK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0048.wav,F03,1.35
266,266,F03-Session1-arrayMic-0049,YES,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0049.wav,F03,2.1
267,267,F03-Session1-arrayMic-0050,FEET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0050.wav,F03,1.5
268,268,F03-Session1-arrayMic-0051,RAGE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0051.wav,F03,1.5
269,269,F03-Session1-arrayMic-0052,FEED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0052.wav,F03,1.95
270,270,F03-Session1-arrayMic-0053,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0053.wav,F03,3.9
271,271,F03-Session1-arrayMic-0054,BAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0054.wav,F03,1.5
272,272,F03-Session1-arrayMic-0055,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0055.wav,F03,4.05
273,273,F03-Session1-arrayMic-0056,STICK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0056.wav,F03,1.05
274,274,F03-Session1-arrayMic-0057,TRAIN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0057.wav,F03,1.35
275,275,F03-Session1-arrayMic-0058,HORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0058.wav,F03,1.35
276,276,F03-Session1-arrayMic-0059,RAKE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0059.wav,F03,1.2
277,277,F03-Session1-arrayMic-0060,FLOOR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0060.wav,F03,1.5
278,278,F03-Session1-arrayMic-0061,DAGGER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0061.wav,F03,1.65
279,279,F03-Session1-arrayMic-0062,RAIN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0062.wav,F03,1.35
280,280,F03-Session1-arrayMic-0063,GADGET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0063.wav,F03,1.35
281,281,F03-Session1-arrayMic-0064,ONE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0064.wav,F03,1.65
282,282,F03-Session1-arrayMic-0065,RAVE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0065.wav,F03,1.35
283,283,F03-Session1-arrayMic-0066,BUBBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0066.wav,F03,1.5
284,284,F03-Session1-arrayMic-0067,GNAW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0067.wav,F03,1.05
285,285,F03-Session1-arrayMic-0068,RANGE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0068.wav,F03,1.35
286,286,F03-Session1-arrayMic-0069,DOWN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0069.wav,F03,1.65
287,287,F03-Session1-arrayMic-0070,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0070.wav,F03,10.65
288,288,F03-Session1-arrayMic-0071,TRAIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0071.wav,F03,1.35
289,289,F03-Session1-arrayMic-0072,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0072.wav,F03,7.05
290,290,F03-Session1-arrayMic-0073,KNEE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0073.wav,F03,1.5
291,291,F03-Session1-arrayMic-0074,DARK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0074.wav,F03,1.2
292,292,F03-Session1-arrayMic-0075,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0075.wav,F03,6
293,293,F03-Session1-arrayMic-0076,BORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0076.wav,F03,1.35
294,294,F03-Session1-arrayMic-0077,GO,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0077.wav,F03,1.2
295,295,F03-Session1-arrayMic-0078,BIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0078.wav,F03,1.35
296,296,F03-Session1-arrayMic-0079,RACE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0079.wav,F03,1.2
297,297,F03-Session1-arrayMic-0080,STORE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0080.wav,F03,1.35
298,298,F03-Session1-arrayMic-0081,TORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0081.wav,F03,1.2
299,299,F03-Session1-arrayMic-0082,SHARE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0082.wav,F03,1.2
300,300,F03-Session1-arrayMic-0083,CORN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0083.wav,F03,1.2
301,301,F03-Session1-arrayMic-0084,DOUBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0084.wav,F03,1.2
302,302,F03-Session1-arrayMic-0085,TROUBLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0085.wav,F03,1.35
303,303,F03-Session1-arrayMic-0086,STICKS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0086.wav,F03,1.65
304,304,F03-Session1-arrayMic-0087,STORM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0087.wav,F03,1.35
305,305,F03-Session1-arrayMic-0090,JAGGED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0090.wav,F03,1.2
306,306,F03-Session1-arrayMic-0091,TIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0091.wav,F03,1.35
307,307,F03-Session1-arrayMic-0092,SWORE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0092.wav,F03,1.35
308,308,F03-Session1-arrayMic-0093,CAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0093.wav,F03,1.2
309,309,F03-Session1-arrayMic-0094,FEET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0094.wav,F03,1.35
310,310,F03-Session1-arrayMic-0095,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0095.wav,F03,8.4
311,311,F03-Session1-arrayMic-0096,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0096.wav,F03,4.8
312,312,F03-Session1-arrayMic-0097,PAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0097.wav,F03,1.2
313,313,F03-Session1-arrayMic-0098,RAID,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0098.wav,F03,1.5
314,314,F03-Session1-arrayMic-0099,SLIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0099.wav,F03,1.35
315,315,F03-Session1-arrayMic-0102,THE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0102.wav,F03,1.2
316,316,F03-Session1-arrayMic-0104,BEAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0104.wav,F03,2.1
317,317,F03-Session1-arrayMic-0105,SWARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0105.wav,F03,1.65
318,318,F03-Session1-arrayMic-0106,BEAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0106.wav,F03,1.35
319,319,F03-Session1-arrayMic-0107,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0107.wav,F03,3.9
320,320,F03-Session1-arrayMic-0108,AIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0108.wav,F03,1.2
321,321,F03-Session1-arrayMic-0109,FARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0109.wav,F03,1.2
322,322,F03-Session1-arrayMic-0110,UP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0110.wav,F03,1.35
323,323,F03-Session1-arrayMic-0111,WARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0111.wav,F03,1.35
324,324,F03-Session1-arrayMic-0112,LEFT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0112.wav,F03,2.1
325,325,F03-Session1-arrayMic-0113,SIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0113.wav,F03,1.65
326,326,F03-Session1-arrayMic-0114,KNEW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0114.wav,F03,1.35
327,327,F03-Session1-arrayMic-0115,YET HE STILL THINKS AS SWIFTLY AS EVER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0115.wav,F03,3.9
328,328,F03-Session1-arrayMic-0116,USUALLY MINUS SEVERAL BUTTONS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0116.wav,F03,3.6
329,329,F03-Session1-arrayMic-0117,CHAIR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0117.wav,F03,1.35
330,330,F03-Session1-arrayMic-0118,NO,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0118.wav,F03,1.35
331,331,F03-Session1-arrayMic-0119,WARM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0119.wav,F03,1.2
332,332,F03-Session1-arrayMic-0120,MEAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0120.wav,F03,1.35
333,333,F03-Session1-arrayMic-0121,BUT HE ALWAYS ANSWERS BANANA OIL,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0121.wav,F03,4.35
334,334,F03-Session1-arrayMic-0124,FEED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0124.wav,F03,1.2
335,335,F03-Session1-arrayMic-0125,FEE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0125.wav,F03,1.2
336,336,F03-Session1-arrayMic-0126,DUG,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0126.wav,F03,1.35
337,337,F03-Session1-arrayMic-0127,STORM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0127.wav,F03,1.35
338,338,F03-Session1-arrayMic-0128,SELECT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0128.wav,F03,1.5
339,339,F03-Session1-arrayMic-0129,BAD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0129.wav,F03,1.2
340,340,F03-Session1-arrayMic-0130,GNAW,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0130.wav,F03,2.25
341,341,F03-Session1-arrayMic-0131,PAT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0131.wav,F03,1.5
342,342,F03-Session1-arrayMic-0132,PILE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0132.wav,F03,1.35
343,343,F03-Session1-arrayMic-0133,BAD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0133.wav,F03,1.5
344,344,F03-Session1-arrayMic-0134,SHEAR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0134.wav,F03,1.35
345,345,F03-Session1-arrayMic-0135,I LOOKED UP AND NOTICED TWO OLD MEN,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0135.wav,F03,3.3
346,346,F03-Session1-arrayMic-0136,OF,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0136.wav,F03,1.35
347,347,F03-Session1-arrayMic-0137,SUIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0137.wav,F03,1.2
348,348,F03-Session1-arrayMic-0138,WE'RE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0138.wav,F03,1.2
349,349,F03-Session1-arrayMic-0139,BACK,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0139.wav,F03,1.2
350,350,F03-Session1-arrayMic-0140,STEER,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0140.wav,F03,1.65
351,351,F03-Session1-arrayMic-0141,JANE MAY EARN MORE MONEY BY WORKING HARD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0141.wav,F03,4.05
352,352,F03-Session1-arrayMic-0142,JUST ONE SIDE GOT WET,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0142.wav,F03,2.55
354,354,F03-Session1-arrayMic-0144,I SCRUBBED THE FLOORS THOROUGHLY,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0144.wav,F03,2.85
355,355,F03-Session1-arrayMic-0145,FRUIT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0145.wav,F03,1.2
356,356,F03-Session1-arrayMic-0146,SIGH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0146.wav,F03,1.05
357,357,F03-Session1-arrayMic-0147,TROOP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0147.wav,F03,1.2
358,358,F03-Session1-arrayMic-0148,NOTHING IS AS OFFENSIVE AS INNOCENCE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0148.wav,F03,3.9
359,359,F03-Session1-arrayMic-0150,THE TRAIN APPROACHED THE DEPOT SLOWLY,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0150.wav,F03,3
360,360,F03-Session1-arrayMic-0151,LIGHT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0151.wav,F03,1.8
361,361,F03-Session1-arrayMic-0152,THIS WAS EASY FOR US,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0152.wav,F03,2.4
362,362,F03-Session1-arrayMic-0153,WISH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0153.wav,F03,1.65
363,363,F03-Session1-arrayMic-0154,SHOOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0154.wav,F03,1.35
364,364,F03-Session1-arrayMic-0155,PRIOR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0155.wav,F03,1.35
365,365,F03-Session1-arrayMic-0156,WITCH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0156.wav,F03,1.5
366,366,F03-Session1-arrayMic-0157,I FEEL I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0157.wav,F03,2.85
367,367,F03-Session1-arrayMic-0158,LIP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0158.wav,F03,1.2
369,369,F03-Session1-arrayMic-0160,COUPE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0160.wav,F03,1.65
370,370,F03-Session1-arrayMic-0161,MUT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0161.wav,F03,1.65
371,371,F03-Session1-arrayMic-0162,FATE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0162.wav,F03,1.35
372,372,F03-Session1-arrayMic-0164,SIGH,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0164.wav,F03,1.05
373,373,F03-Session1-arrayMic-0165,YES,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0165.wav,F03,1.05
374,374,F03-Session1-arrayMic-0166,BOOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0166.wav,F03,1.2
375,375,F03-Session1-arrayMic-0167,SHE IS THINNER THAN I AM,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0167.wav,F03,2.4
376,376,F03-Session1-arrayMic-0168,THEIR HOUSE IS GREY AND WHITE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0168.wav,F03,2.55
377,377,F03-Session1-arrayMic-0169,TOOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0169.wav,F03,1.5
378,378,F03-Session1-arrayMic-0170,ALL THE BIG BASEBALL PLAYERS GET TRADED,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0170.wav,F03,3.9
379,379,F03-Session1-arrayMic-0171,WRITE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0171.wav,F03,1.2
380,380,F03-Session1-arrayMic-0172,MERE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0172.wav,F03,1.35
381,381,F03-Session1-arrayMic-0173,WHOOP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0173.wav,F03,1.35
382,382,F03-Session1-arrayMic-0174,WHY YELL OR WORRY OVER SILLY ITEMS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0174.wav,F03,3.9
383,383,F03-Session1-arrayMic-0175,YOU'RE USED TO BEING ON THE FIELD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0175.wav,F03,2.85
384,384,F03-Session1-arrayMic-0176,DOT,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0176.wav,F03,1.8
385,385,F03-Session1-arrayMic-0177,ERROR,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0177.wav,F03,1.35
386,386,F03-Session1-arrayMic-0178,TILE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0178.wav,F03,1.8
387,387,F03-Session1-arrayMic-0179,HE WILL ALLOW A RARE LIE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0179.wav,F03,3
388,388,F03-Session1-arrayMic-0180,PAD,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0180.wav,F03,1.05
389,389,F03-Session1-arrayMic-0181,SLEEP,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0181.wav,F03,1.2
390,390,F03-Session1-arrayMic-0182,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0182.wav,F03,3.45
391,391,F03-Session1-arrayMic-0183,CYCLE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0183.wav,F03,1.35
392,392,F03-Session1-arrayMic-0184,THE HUMIDITY IS OVERWHELMING THERE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0184.wav,F03,3
393,393,F03-Session1-arrayMic-0185,MY SISTER MADE THE FLOWERED CURTAINS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0185.wav,F03,3
396,396,F03-Session1-arrayMic-0188,ONE VALIDATED ACTS OF SCHOOL DISTRICTS,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0188.wav,F03,3.6
397,397,F03-Session1-arrayMic-0189,GALORE,/content/downloads/Torgo/F03/Session1/wav_arrayMic/0189.wav,F03,1.95
